CDpto,Dep,CProv,Prov,CDist,Dist,Codigo,Fenomeno,Afectado,Fecha,lon,lat
03,APURIMAC,0301,ABANCAY,030101,ABANCAY,00059933,PRECIPITACIONES - NEVADA,250,2013-08-28,-72.8793,-13.6368
03,APURIMAC,0301,ABANCAY,030102,CHACOCHE,00059992,PRECIPITACIONES - NEVADA,0,2013-08-28,-72.993,-13.9422
03,APURIMAC,0301,ABANCAY,030102,CHACOCHE,00071863,PRECIPITACIONES - NEVADA,840,2015-07-14,-72.993,-13.9422
03,APURIMAC,0301,ABANCAY,030103,CIRCA,00059978,PRECIPITACIONES - NEVADA,900,2013-08-28,-72.8788,-13.879
03,APURIMAC,0301,ABANCAY,030103,CIRCA,00071935,PRECIPITACIONES - NEVADA,482,2015-07-08,-72.8788,-13.879
03,APURIMAC,0301,ABANCAY,030104,CURAHUASI,00006091,PRECIPITACIONES - NEVADA,300,2004-06-05,-72.7568,-13.542
03,APURIMAC,0301,ABANCAY,030104,CURAHUASI,00059952,PRECIPITACIONES - NEVADA,5540,2013-08-28,-72.6976,-13.5432
03,APURIMAC,0301,ABANCAY,030104,CURAHUASI,00060705,PRECIPITACIONES - NEVADA,6,2013-08-28,-72.6976,-13.5432
03,APURIMAC,0301,ABANCAY,030106,LAMBRAMA,00059975,PRECIPITACIONES - NEVADA,1503,2013-08-28,-72.7729,-13.8707
03,APURIMAC,0301,ABANCAY,030107,PICHIRHUA,00059931,PRECIPITACIONES - NEVADA,430,2013-08-28,-73.0764,-13.8611
03,APURIMAC,0301,ABANCAY,030108,S. P. DE CACHORA,00059993,PRECIPITACIONES - NEVADA,0,2013-08-28,-72.8163,-13.5146
03,APURIMAC,0301,ABANCAY,030109,TAMBURCO,00059995,PRECIPITACIONES - NEVADA,0,2013-08-28,-72.8739,-13.6228
03,APURIMAC,0301,ABANCAY,030109,TAMBURCO,00093953,PRECIPITACIONES - NEVADA,0,2018-06-04,-72.8683,-13.6059
03,APURIMAC,0302,ANDAHUAYLAS,030201,ANDAHUAYLAS,00034048,PRECIPITACIONES - NEVADA,0,2009-07-26,-73.3849,-13.6563
03,APURIMAC,0302,ANDAHUAYLAS,030201,ANDAHUAYLAS,00060370,PRECIPITACIONES - NEVADA,500,2013-08-28,-73.3849,-13.6563
03,APURIMAC,0302,ANDAHUAYLAS,030201,ANDAHUAYLAS,00071310,PRECIPITACIONES - NEVADA,300,2015-07-03,-73.3849,-13.6563
03,APURIMAC,0302,ANDAHUAYLAS,030201,ANDAHUAYLAS,00071309,PRECIPITACIONES - NEVADA,1500,2015-07-04,-73.3498,-13.7336
03,APURIMAC,0302,ANDAHUAYLAS,030201,ANDAHUAYLAS,00072012,PRECIPITACIONES - NEVADA,1800,2015-08-03,-73.3849,-13.6563
03,APURIMAC,0302,ANDAHUAYLAS,030201,ANDAHUAYLAS,00093937,PRECIPITACIONES - NEVADA,1350,2018-06-04,-73.3498,-13.7336
03,APURIMAC,0302,ANDAHUAYLAS,030201,ANDAHUAYLAS,00095094,PRECIPITACIONES - NEVADA,0,2018-08-07,-73.3701,-13.7441
03,APURIMAC,0302,ANDAHUAYLAS,030203,CHIARA,00060019,PRECIPITACIONES - NEVADA,315,2013-08-28,-73.6698,-13.8684
03,APURIMAC,0302,ANDAHUAYLAS,030203,CHIARA,00071938,PRECIPITACIONES - NEVADA,67,2015-07-02,-73.6698,-13.8684
03,APURIMAC,0302,ANDAHUAYLAS,030203,CHIARA,00072144,PRECIPITACIONES - NEVADA,1550,2015-08-11,-73.6698,-13.8684
03,APURIMAC,0302,ANDAHUAYLAS,030203,CHIARA,00095171,PRECIPITACIONES - NEVADA,689,2018-08-06,-73.6698,-13.8684
03,APURIMAC,0302,ANDAHUAYLAS,030204,HUANCARAMA,00060365,PRECIPITACIONES - NEVADA,875,2013-08-28,-73.0892,-13.6458
03,APURIMAC,0302,ANDAHUAYLAS,030204,HUANCARAMA,00072133,PRECIPITACIONES - NEVADA,740,2015-08-11,-73.0892,-13.6458
03,APURIMAC,0302,ANDAHUAYLAS,030205,HUANCARAY,00060020,PRECIPITACIONES - NEVADA,71,2013-08-28,-73.5263,-13.7578
03,APURIMAC,0302,ANDAHUAYLAS,030205,HUANCARAY,00072141,PRECIPITACIONES - NEVADA,605,2015-08-11,-73.5263,-13.7578
03,APURIMAC,0302,ANDAHUAYLAS,030205,HUANCARAY,00078656,PRECIPITACIONES - NEVADA,0,2016-07-11,-73.5542,-13.7847
03,APURIMAC,0302,ANDAHUAYLAS,030206,HUAYANA,00035263,PRECIPITACIONES - NEVADA,850,2009-07-25,-73.6109,-14.0507
03,APURIMAC,0302,ANDAHUAYLAS,030206,HUAYANA,00060016,PRECIPITACIONES - NEVADA,100,2013-08-28,-73.6109,-14.0507
03,APURIMAC,0302,ANDAHUAYLAS,030206,HUAYANA,00071392,PRECIPITACIONES - NEVADA,67,2015-07-02,-73.6109,-14.0507
03,APURIMAC,0302,ANDAHUAYLAS,030207,KISHUARA,00022570,PRECIPITACIONES - NEVADA,500,2007-07-08,-73.152,-13.6955
03,APURIMAC,0302,ANDAHUAYLAS,030207,KISHUARA,00060017,PRECIPITACIONES - NEVADA,0,2013-08-28,-73.1221,-13.6913
03,APURIMAC,0302,ANDAHUAYLAS,030207,KISHUARA,00059902,PRECIPITACIONES - NEVADA,2150,2013-08-28,-73.1221,-13.6913
03,APURIMAC,0302,ANDAHUAYLAS,030207,KISHUARA,00072137,PRECIPITACIONES - NEVADA,1370,2015-08-11,-73.1221,-13.6913
03,APURIMAC,0302,ANDAHUAYLAS,030207,KISHUARA,00093920,PRECIPITACIONES - NEVADA,0,2018-06-04,-73.1221,-13.6913
03,APURIMAC,0302,ANDAHUAYLAS,030208,PACOBAMBA,00060368,PRECIPITACIONES - NEVADA,0,2013-08-28,-73.0874,-13.6168
03,APURIMAC,0302,ANDAHUAYLAS,030208,PACOBAMBA,00072134,PRECIPITACIONES - NEVADA,225,2015-08-11,-73.0874,-13.6168
03,APURIMAC,0302,ANDAHUAYLAS,030209,PACUCHA,00060015,PRECIPITACIONES - NEVADA,180,2013-08-28,-73.363,-13.6203
03,APURIMAC,0302,ANDAHUAYLAS,030209,PACUCHA,00071312,PRECIPITACIONES - NEVADA,2050,2015-07-03,-73.3436,-13.6099
03,APURIMAC,0302,ANDAHUAYLAS,030209,PACUCHA,00093922,PRECIPITACIONES - NEVADA,0,2018-06-04,-73.3436,-13.6099
03,APURIMAC,0302,ANDAHUAYLAS,030209,PACUCHA,00095065,PRECIPITACIONES - NEVADA,231,2018-08-06,-73.3995,-13.5918
03,APURIMAC,0302,ANDAHUAYLAS,030210,PAMPACHIRI,00001442,PRECIPITACIONES - NEVADA,700,2003-08-03,-73.4698,-14.3523
03,APURIMAC,0302,ANDAHUAYLAS,030210,PAMPACHIRI,00006059,PRECIPITACIONES - NEVADA,2445,2004-07-03,-73.5438,-14.1863
03,APURIMAC,0302,ANDAHUAYLAS,030210,PAMPACHIRI,00059907,PRECIPITACIONES - NEVADA,1250,2013-08-28,-73.5438,-14.1863
03,APURIMAC,0302,ANDAHUAYLAS,030210,PAMPACHIRI,00071375,PRECIPITACIONES - NEVADA,500,2015-07-06,-73.5438,-14.1863
03,APURIMAC,0302,ANDAHUAYLAS,030210,PAMPACHIRI,00072031,PRECIPITACIONES - NEVADA,4505,2015-08-11,-73.5438,-14.1863
03,APURIMAC,0302,ANDAHUAYLAS,030210,PAMPACHIRI,00093916,PRECIPITACIONES - NEVADA,373,2018-06-04,-73.5438,-14.1863
03,APURIMAC,0302,ANDAHUAYLAS,030210,PAMPACHIRI,00095287,PRECIPITACIONES - NEVADA,0,2018-08-07,-73.5438,-14.1863
03,APURIMAC,0302,ANDAHUAYLAS,030211,POMACOCHA,00059908,PRECIPITACIONES - NEVADA,500,2013-08-28,-73.5912,-14.085
03,APURIMAC,0302,ANDAHUAYLAS,030211,POMACOCHA,00071320,PRECIPITACIONES - NEVADA,1008,2015-07-03,-73.5912,-14.085
03,APURIMAC,0302,ANDAHUAYLAS,030211,POMACOCHA,00072007,PRECIPITACIONES - NEVADA,455,2015-08-12,-73.5578,-14.1079
03,APURIMAC,0302,ANDAHUAYLAS,030211,POMACOCHA,00093917,PRECIPITACIONES - NEVADA,0,2018-06-04,-73.5912,-14.085
03,APURIMAC,0302,ANDAHUAYLAS,030211,POMACOCHA,00094916,PRECIPITACIONES - NEVADA,85,2018-07-20,-73.4861,-14.1248
03,APURIMAC,0302,ANDAHUAYLAS,030212,S. ANT. DE CACHI,00060021,PRECIPITACIONES - NEVADA,1000,2013-08-28,-73.6052,-13.774
03,APURIMAC,0302,ANDAHUAYLAS,030212,S. ANT. DE CACHI,00072130,PRECIPITACIONES - NEVADA,1700,2015-08-11,-73.6052,-13.774
03,APURIMAC,0302,ANDAHUAYLAS,030213,SAN JERONIMO,00060369,PRECIPITACIONES - NEVADA,420,2013-08-28,-73.3656,-13.6506
03,APURIMAC,0302,ANDAHUAYLAS,030213,SAN JERONIMO,00071343,PRECIPITACIONES - NEVADA,798,2015-07-03,-73.3656,-13.6506
03,APURIMAC,0302,ANDAHUAYLAS,030213,SAN JERONIMO,00072011,PRECIPITACIONES - NEVADA,1675,2015-08-03,-73.3656,-13.6506
03,APURIMAC,0302,ANDAHUAYLAS,030213,SAN JERONIMO,00095126,PRECIPITACIONES - NEVADA,700,2018-08-06,-73.3656,-13.6506
03,APURIMAC,0302,ANDAHUAYLAS,030214,S.M.DE CHACCRAMPA,00059911,PRECIPITACIONES - NEVADA,1465,2013-08-28,-73.6113,-13.9603
03,APURIMAC,0302,ANDAHUAYLAS,030214,S.M.DE CHACCRAMPA,00072010,PRECIPITACIONES - NEVADA,1225,2015-08-11,-73.6113,-13.9603
03,APURIMAC,0302,ANDAHUAYLAS,030214,S.M.DE CHACCRAMPA,00093932,PRECIPITACIONES - NEVADA,216,2018-06-04,-73.6113,-13.9603
03,APURIMAC,0302,ANDAHUAYLAS,030214,S.M.DE CHACCRAMPA,00095254,PRECIPITACIONES - NEVADA,0,2018-07-24,-73.6333,-13.9331
03,APURIMAC,0302,ANDAHUAYLAS,030215,S. MARIA DE CHICMO,00060018,PRECIPITACIONES - NEVADA,250,2013-08-28,-73.4931,-13.6579
03,APURIMAC,0302,ANDAHUAYLAS,030215,S. MARIA DE CHICMO,00062732,PRECIPITACIONES - NEVADA,500,2013-10-30,-73.5868,-13.7093
03,APURIMAC,0302,ANDAHUAYLAS,030215,S. MARIA DE CHICMO,00071316,PRECIPITACIONES - NEVADA,1500,2015-07-03,-73.4931,-13.6579
03,APURIMAC,0302,ANDAHUAYLAS,030215,S. MARIA DE CHICMO,00072015,PRECIPITACIONES - NEVADA,5850,2015-08-04,-73.4931,-13.6579
03,APURIMAC,0302,ANDAHUAYLAS,030217,TUMAY HUARACA,00048562,PRECIPITACIONES - NEVADA,250,2011-12-13,-73.5277,-14.0594
03,APURIMAC,0302,ANDAHUAYLAS,030217,TUMAY HUARACA,00059913,PRECIPITACIONES - NEVADA,1275,2013-08-28,-73.5664,-14.0532
03,APURIMAC,0302,ANDAHUAYLAS,030217,TUMAY HUARACA,00071335,PRECIPITACIONES - NEVADA,980,2015-07-04,-73.5664,-14.0532
03,APURIMAC,0302,ANDAHUAYLAS,030217,TUMAY HUARACA,00072014,PRECIPITACIONES - NEVADA,573,2015-08-04,-73.5664,-14.0532
03,APURIMAC,0302,ANDAHUAYLAS,030217,TUMAY HUARACA,00093914,PRECIPITACIONES - NEVADA,281,2018-06-04,-73.5664,-14.0532
03,APURIMAC,0302,ANDAHUAYLAS,030217,TUMAY HUARACA,00094986,PRECIPITACIONES - NEVADA,520,2018-07-27,-73.4959,-14.0442
03,APURIMAC,0302,ANDAHUAYLAS,030218,TURPO,00060022,PRECIPITACIONES - NEVADA,900,2013-08-28,-73.473,-13.7857
03,APURIMAC,0302,ANDAHUAYLAS,030218,TURPO,00072143,PRECIPITACIONES - NEVADA,3050,2015-08-11,-73.473,-13.7857
03,APURIMAC,0303,ANTABAMBA,030301,ANTABAMBA,00022926,PRECIPITACIONES - NEVADA,21205,2007-07-04,-72.8778,-14.3653
03,APURIMAC,0303,ANTABAMBA,030301,ANTABAMBA,00034047,PRECIPITACIONES - NEVADA,3892,2009-07-26,-72.8778,-14.3653
03,APURIMAC,0303,ANTABAMBA,030301,ANTABAMBA,00035265,PRECIPITACIONES - NEVADA,1500,2009-07-26,-72.8778,-14.3653
03,APURIMAC,0303,ANTABAMBA,030301,ANTABAMBA,00043521,PRECIPITACIONES - NEVADA,0,2011-03-01,-72.8778,-14.3653
03,APURIMAC,0303,ANTABAMBA,030301,ANTABAMBA,00052369,PRECIPITACIONES - NEVADA,0,2012-03-26,-72.8778,-14.3653
03,APURIMAC,0303,ANTABAMBA,030301,ANTABAMBA,00059915,PRECIPITACIONES - NEVADA,1505,2013-08-28,-72.8778,-14.3653
03,APURIMAC,0303,ANTABAMBA,030301,ANTABAMBA,00071880,PRECIPITACIONES - NEVADA,420,2015-04-03,-72.7684,-14.4186
03,APURIMAC,0303,ANTABAMBA,030301,ANTABAMBA,00071399,PRECIPITACIONES - NEVADA,6000,2015-07-03,-72.8778,-14.3653
03,APURIMAC,0303,ANTABAMBA,030301,ANTABAMBA,00071874,PRECIPITACIONES - NEVADA,3,2015-08-02,-72.7606,-14.4636
03,APURIMAC,0303,ANTABAMBA,030301,ANTABAMBA,00091183,PRECIPITACIONES - NEVADA,140,2018-01-09,-72.7035,-14.436
03,APURIMAC,0303,ANTABAMBA,030301,ANTABAMBA,00091513,PRECIPITACIONES - NEVADA,0,2018-01-10,-72.7035,-14.436
03,APURIMAC,0303,ANTABAMBA,030301,ANTABAMBA,00092220,PRECIPITACIONES - NEVADA,0,2018-03-02,-72.7035,-14.436
03,APURIMAC,0303,ANTABAMBA,030301,ANTABAMBA,00093918,PRECIPITACIONES - NEVADA,150,2018-06-04,-72.7323,-14.4128
03,APURIMAC,0303,ANTABAMBA,030301,ANTABAMBA,00094068,PRECIPITACIONES - NEVADA,1500,2018-06-10,-72.8778,-14.3653
03,APURIMAC,0303,ANTABAMBA,030301,ANTABAMBA,00094190,PRECIPITACIONES - NEVADA,500,2018-06-14,-72.8778,-14.3653
03,APURIMAC,0303,ANTABAMBA,030301,ANTABAMBA,00094757,PRECIPITACIONES - NEVADA,411,2018-07-20,-72.8778,-14.3653
03,APURIMAC,0303,ANTABAMBA,030301,ANTABAMBA,00095090,PRECIPITACIONES - NEVADA,0,2018-08-07,-72.8778,-14.3653
03,APURIMAC,0303,ANTABAMBA,030302,EL ORO,00059987,PRECIPITACIONES - NEVADA,0,2013-08-28,-73.0583,-14.2093
03,APURIMAC,0303,ANTABAMBA,030303,HUAQUIRCA,00035327,PRECIPITACIONES - NEVADA,500,2009-07-27,-72.9174,-14.3503
03,APURIMAC,0303,ANTABAMBA,030303,HUAQUIRCA,00043447,PRECIPITACIONES - NEVADA,0,2011-02-20,-72.8389,-14.3209
03,APURIMAC,0303,ANTABAMBA,030303,HUAQUIRCA,00059916,PRECIPITACIONES - NEVADA,66,2013-08-28,-72.8942,-14.3394
03,APURIMAC,0303,ANTABAMBA,030303,HUAQUIRCA,00071865,PRECIPITACIONES - NEVADA,1850,2015-07-04,-72.8942,-14.3394
03,APURIMAC,0303,ANTABAMBA,030303,HUAQUIRCA,00072000,PRECIPITACIONES - NEVADA,1477,2015-08-06,-72.8942,-14.3394
03,APURIMAC,0303,ANTABAMBA,030303,HUAQUIRCA,00094084,PRECIPITACIONES - NEVADA,788,2018-06-10,-72.8942,-14.3394
03,APURIMAC,0303,ANTABAMBA,030303,HUAQUIRCA,00095295,PRECIPITACIONES - NEVADA,312,2018-08-13,-72.8942,-14.3394
03,APURIMAC,0303,ANTABAMBA,030304,J.ESPINOZA MEDRANO,00035231,PRECIPITACIONES - NEVADA,450,2009-07-28,-72.9133,-14.4516
03,APURIMAC,0303,ANTABAMBA,030304,J.ESPINOZA MEDRANO,00052377,PRECIPITACIONES - NEVADA,0,2012-03-26,-72.9148,-14.4286
03,APURIMAC,0303,ANTABAMBA,030304,J.ESPINOZA MEDRANO,00059920,PRECIPITACIONES - NEVADA,950,2013-08-28,-72.9148,-14.4286
03,APURIMAC,0303,ANTABAMBA,030304,J.ESPINOZA MEDRANO,00071344,PRECIPITACIONES - NEVADA,980,2015-07-03,-72.9133,-14.4516
03,APURIMAC,0303,ANTABAMBA,030304,J.ESPINOZA MEDRANO,00093908,PRECIPITACIONES - NEVADA,0,2018-05-03,-72.963,-14.5926
03,APURIMAC,0303,ANTABAMBA,030304,J.ESPINOZA MEDRANO,00094822,PRECIPITACIONES - NEVADA,122,2018-07-22,-72.8937,-14.6173
03,APURIMAC,0303,ANTABAMBA,030305,OROPESA,00059923,PRECIPITACIONES - NEVADA,1825,2013-08-28,-72.5656,-14.2615
03,APURIMAC,0303,ANTABAMBA,030305,OROPESA,00071377,PRECIPITACIONES - NEVADA,2518,2015-07-04,-72.5656,-14.2615
03,APURIMAC,0303,ANTABAMBA,030305,OROPESA,00072042,PRECIPITACIONES - NEVADA,2500,2015-08-11,-72.5656,-14.2615
03,APURIMAC,0303,ANTABAMBA,030305,OROPESA,00092388,PRECIPITACIONES - NEVADA,0,2018-02-28,-72.5949,-14.3998
03,APURIMAC,0303,ANTABAMBA,030305,OROPESA,00093923,PRECIPITACIONES - NEVADA,1165,2018-06-03,-72.5335,-14.4083
03,APURIMAC,0303,ANTABAMBA,030305,OROPESA,00095166,PRECIPITACIONES - NEVADA,1696,2018-07-30,-72.5945,-14.574
03,APURIMAC,0303,ANTABAMBA,030306,PACHACONAS,00001469,PRECIPITACIONES - NEVADA,5,2003-08-08,-73.0164,-14.2229
03,APURIMAC,0303,ANTABAMBA,030306,PACHACONAS,00049958,PRECIPITACIONES - NEVADA,14,2012-02-23,-73.0257,-14.2512
03,APURIMAC,0303,ANTABAMBA,030306,PACHACONAS,00059943,PRECIPITACIONES - NEVADA,0,2013-08-28,-73.0164,-14.2229
03,APURIMAC,0303,ANTABAMBA,030306,PACHACONAS,00072029,PRECIPITACIONES - NEVADA,0,2015-08-10,-73.0164,-14.2229
03,APURIMAC,0303,ANTABAMBA,030306,PACHACONAS,00095013,PRECIPITACIONES - NEVADA,730,2018-07-24,-72.9021,-14.1984
03,APURIMAC,0303,ANTABAMBA,030307,SABAINO,00013083,PRECIPITACIONES - NEVADA,166,2005-09-13,-72.9442,-14.3131
03,APURIMAC,0303,ANTABAMBA,030307,SABAINO,00035321,PRECIPITACIONES - NEVADA,750,2009-07-27,-72.9444,-14.3124
03,APURIMAC,0303,ANTABAMBA,030307,SABAINO,00052376,PRECIPITACIONES - NEVADA,0,2012-03-26,-72.9444,-14.3124
03,APURIMAC,0303,ANTABAMBA,030307,SABAINO,00059986,PRECIPITACIONES - NEVADA,1170,2013-08-28,-72.9444,-14.3124
03,APURIMAC,0303,ANTABAMBA,030307,SABAINO,00071827,PRECIPITACIONES - NEVADA,500,2015-07-03,-72.9444,-14.3124
03,APURIMAC,0304,AYMARAES,030401,CHALHUANCA,00006087,PRECIPITACIONES - NEVADA,0,2004-07-04,-73.2333,-14.2917
03,APURIMAC,0304,AYMARAES,030401,CHALHUANCA,00059982,PRECIPITACIONES - NEVADA,600,2013-08-28,-73.2469,-14.2953
03,APURIMAC,0304,AYMARAES,030401,CHALHUANCA,00072024,PRECIPITACIONES - NEVADA,916,2015-07-03,-73.2469,-14.2953
03,APURIMAC,0304,AYMARAES,030401,CHALHUANCA,00094763,PRECIPITACIONES - NEVADA,200,2018-07-20,-73.2651,-14.3813
03,APURIMAC,0304,AYMARAES,030402,CAPAYA,00059980,PRECIPITACIONES - NEVADA,0,2013-08-28,-73.3239,-14.1185
03,APURIMAC,0304,AYMARAES,030403,CARAYBAMBA,00059928,PRECIPITACIONES - NEVADA,720,2013-08-28,-73.1613,-14.3791
03,APURIMAC,0304,AYMARAES,030403,CARAYBAMBA,00071341,PRECIPITACIONES - NEVADA,1414,2015-07-03,-73.1613,-14.3791
03,APURIMAC,0304,AYMARAES,030403,CARAYBAMBA,00093939,PRECIPITACIONES - NEVADA,250,2018-06-04,-73.0865,-14.5042
03,APURIMAC,0304,AYMARAES,030403,CARAYBAMBA,00094212,PRECIPITACIONES - NEVADA,85,2018-06-10,-73.0645,-14.3708
03,APURIMAC,0304,AYMARAES,030403,CARAYBAMBA,00094326,PRECIPITACIONES - NEVADA,149,2018-06-14,-73.0865,-14.5042
03,APURIMAC,0304,AYMARAES,030403,CARAYBAMBA,00095031,PRECIPITACIONES - NEVADA,240,2018-07-24,-73.0865,-14.5042
03,APURIMAC,0304,AYMARAES,030404,CHAPIMARCA,00059984,PRECIPITACIONES - NEVADA,0,2013-08-28,-73.0677,-13.9746
03,APURIMAC,0304,AYMARAES,030404,CHAPIMARCA,00072025,PRECIPITACIONES - NEVADA,1472,2015-07-16,-73.0677,-13.9746
03,APURIMAC,0304,AYMARAES,030405,COLCABAMBA,00035325,PRECIPITACIONES - NEVADA,500,2009-07-27,-73.257,-14.0051
03,APURIMAC,0304,AYMARAES,030406,COTARUSE,00001409,PRECIPITACIONES - NEVADA,0,2003-08-04,-73.2053,-14.4164
03,APURIMAC,0304,AYMARAES,030406,COTARUSE,00001518,PRECIPITACIONES - NEVADA,0,2003-08-05,-73.2619,-14.539
03,APURIMAC,0304,AYMARAES,030406,COTARUSE,00013113,PRECIPITACIONES - NEVADA,670,2005-09-12,-73.5638,-14.7102
03,APURIMAC,0304,AYMARAES,030406,COTARUSE,00042129,PRECIPITACIONES - NEVADA,0,2011-01-10,-73.5573,-14.7524
03,APURIMAC,0304,AYMARAES,030406,COTARUSE,00059926,PRECIPITACIONES - NEVADA,600,2013-08-28,-73.2053,-14.4164
03,APURIMAC,0304,AYMARAES,030406,COTARUSE,00071388,PRECIPITACIONES - NEVADA,4709,2015-07-04,-73.2053,-14.4164
03,APURIMAC,0304,AYMARAES,030406,COTARUSE,00095944,PRECIPITACIONES - NEVADA,69,2018-06-03,-73.3593,-14.5504
03,APURIMAC,0304,AYMARAES,030406,COTARUSE,00093956,PRECIPITACIONES - NEVADA,662,2018-06-04,-73.3864,-14.5021
03,APURIMAC,0304,AYMARAES,030406,COTARUSE,00094767,PRECIPITACIONES - NEVADA,790,2018-07-20,-73.3864,-14.5021
03,APURIMAC,0304,AYMARAES,030406,COTARUSE,00095080,PRECIPITACIONES - NEVADA,580,2018-08-07,-73.3864,-14.5021
03,APURIMAC,0304,AYMARAES,030409,LUCRE,00013016,PRECIPITACIONES - NEVADA,20,2005-09-13,-73.2422,-13.9716
03,APURIMAC,0304,AYMARAES,030409,LUCRE,00094707,PRECIPITACIONES - NEVADA,578,2018-07-07,-73.2254,-13.9508
03,APURIMAC,0304,AYMARAES,030409,LUCRE,00095340,PRECIPITACIONES - NEVADA,467,2018-08-01,-73.2355,-13.9283
03,APURIMAC,0304,AYMARAES,030411,S. JUAN DE CHACÑA,00035217,PRECIPITACIONES - NEVADA,500,2009-09-09,-73.1752,-13.9172
03,APURIMAC,0304,AYMARAES,030412,SAÑAYCA,00001470,PRECIPITACIONES - NEVADA,106,2003-08-08,-73.4376,-14.4262
03,APURIMAC,0304,AYMARAES,030412,SAÑAYCA,00011566,PRECIPITACIONES - NEVADA,1520,2005-09-11,-73.4037,-14.359
03,APURIMAC,0304,AYMARAES,030412,SAÑAYCA,00013112,PRECIPITACIONES - NEVADA,950,2005-09-12,-73.4037,-14.359
03,APURIMAC,0304,AYMARAES,030412,SAÑAYCA,00059929,PRECIPITACIONES - NEVADA,3750,2013-08-28,-73.3463,-14.2036
03,APURIMAC,0304,AYMARAES,030412,SAÑAYCA,00071339,PRECIPITACIONES - NEVADA,1315,2015-07-04,-73.3463,-14.2036
03,APURIMAC,0304,AYMARAES,030412,SAÑAYCA,00094789,PRECIPITACIONES - NEVADA,170,2018-07-23,-73.4376,-14.4262
03,APURIMAC,0304,AYMARAES,030412,SAÑAYCA,00095106,PRECIPITACIONES - NEVADA,50,2018-08-07,-73.4376,-14.4262
03,APURIMAC,0304,AYMARAES,030414,TAPAIRIHUA,00059990,PRECIPITACIONES - NEVADA,0,2013-08-28,-73.1432,-14.141
03,APURIMAC,0304,AYMARAES,030414,TAPAIRIHUA,00072026,PRECIPITACIONES - NEVADA,1290,2015-07-03,-73.1432,-14.141
03,APURIMAC,0304,AYMARAES,030414,TAPAIRIHUA,00095076,PRECIPITACIONES - NEVADA,52,2018-07-29,-73.1316,-14.1029
03,APURIMAC,0304,AYMARAES,030417,YANACA,00059991,PRECIPITACIONES - NEVADA,0,2013-08-28,-73.1587,-14.2262
03,APURIMAC,0305,COTABAMBAS,030501,TAMBOBAMBA,00006148,PRECIPITACIONES - NEVADA,2290,2004-07-08,-72.2316,-13.7913
03,APURIMAC,0305,COTABAMBAS,030501,TAMBOBAMBA,00041309,PRECIPITACIONES - NEVADA,0,2010-11-22,-72.2613,-14.0604
03,APURIMAC,0305,COTABAMBAS,030501,TAMBOBAMBA,00059912,PRECIPITACIONES - NEVADA,563,2013-08-28,-72.1772,-13.9452
03,APURIMAC,0305,COTABAMBAS,030501,TAMBOBAMBA,00071380,PRECIPITACIONES - NEVADA,2340,2015-07-05,-72.1772,-13.9452
03,APURIMAC,0305,COTABAMBAS,030501,TAMBOBAMBA,00095377,PRECIPITACIONES - NEVADA,0,2018-08-07,-72.1772,-13.9452
03,APURIMAC,0305,COTABAMBAS,030501,TAMBOBAMBA,00095071,PRECIPITACIONES - NEVADA,0,2018-08-07,-72.1772,-13.9452
03,APURIMAC,0305,COTABAMBAS,030502,COTABAMBAS,00006384,PRECIPITACIONES - NEVADA,2568,2004-07-06,-72.2782,-13.8031
03,APURIMAC,0305,COTABAMBAS,030502,COTABAMBAS,00059934,PRECIPITACIONES - NEVADA,343,2013-08-28,-72.3585,-13.746
03,APURIMAC,0305,COTABAMBAS,030502,COTABAMBAS,00071347,PRECIPITACIONES - NEVADA,7350,2015-07-03,-72.3585,-13.746
03,APURIMAC,0305,COTABAMBAS,030503,COYLLURQUI,00059932,PRECIPITACIONES - NEVADA,598,2013-08-28,-72.4338,-13.8367
03,APURIMAC,0305,COTABAMBAS,030503,COYLLURQUI,00071348,PRECIPITACIONES - NEVADA,4800,2015-07-04,-72.4338,-13.8367
03,APURIMAC,0305,COTABAMBAS,030503,COYLLURQUI,00093210,PRECIPITACIONES - NEVADA,316,2018-03-08,-72.362,-13.8793
03,APURIMAC,0305,COTABAMBAS,030504,HAQUIRA,00013506,PRECIPITACIONES - NEVADA,1150,2005-06-20,-72.1877,-14.2547
03,APURIMAC,0305,COTABAMBAS,030504,HAQUIRA,00051339,PRECIPITACIONES - NEVADA,0,2012-03-31,-72.2712,-14.3649
03,APURIMAC,0305,COTABAMBAS,030504,HAQUIRA,00059935,PRECIPITACIONES - NEVADA,899,2013-08-28,-72.1904,-14.2153
03,APURIMAC,0305,COTABAMBAS,030504,HAQUIRA,00071956,PRECIPITACIONES - NEVADA,8305,2015-07-04,-72.1904,-14.2153
03,APURIMAC,0305,COTABAMBAS,030504,HAQUIRA,00083852,PRECIPITACIONES - NEVADA,0,2017-03-15,-72.1904,-14.2153
03,APURIMAC,0305,COTABAMBAS,030505,MARA,00004123,PRECIPITACIONES - NEVADA,900,2003-07-21,-72.1053,-14.088
03,APURIMAC,0305,COTABAMBAS,030505,MARA,00028957,PRECIPITACIONES - NEVADA,3600,2008-08-05,-72.1053,-14.088
03,APURIMAC,0305,COTABAMBAS,030505,MARA,00059937,PRECIPITACIONES - NEVADA,955,2013-08-28,-72.1053,-14.088
03,APURIMAC,0305,COTABAMBAS,030505,MARA,00071345,PRECIPITACIONES - NEVADA,4050,2015-07-03,-72.1053,-14.088
